"rel_time_event","event_prob","strata"
0,0.862745098039216,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.2672,0.869281045751634,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.3462,0.875816993464052,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.3966,0.882352941176471,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.5172,0.888888888888889,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.644,0.895424836601307,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.6615,0.901960784313726,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.7321,0.908496732026144,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.7404,0.915032679738562,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.7691,0.92156862745098,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.7862,0.928104575163399,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.7924,0.934640522875817,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.7943,0.941176470588235,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.845,0.947712418300654,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.8629,0.954248366013072,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.8817,0.96078431372549,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.8838,0.967320261437909,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.8861,0.973856209150327,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.8993,0.980392156862745,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.9482,0.986928104575163,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.9562,0.993464052287582,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0.9768,1,"r_age_group_posttxp=65-69, time_to_fail_group=[1y-2y)  "
0,0.901840490797546,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.00609999999999999,0.904907975460123,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.0273,0.907975460122699,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.04,0.911042944785276,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.2192,0.914110429447853,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.2587,0.917177914110429,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.3045,0.920245398773006,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.3088,0.923312883435583,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.3262,0.926380368098159,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.4001,0.929447852760736,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.4017,0.932515337423313,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.421,0.935582822085889,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.4384,0.938650306748466,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.4967,0.941717791411043,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.5252,0.94478527607362,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.6029,0.947852760736196,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.6399,0.950920245398773,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.689,0.95398773006135,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.7124,0.957055214723926,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.7144,0.960122699386503,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.7771,0.96319018404908,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.797,0.966257668711656,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.8151,0.969325153374233,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.8194,0.97239263803681,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.8367,0.975460122699387,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.8449,0.978527607361963,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.8968,0.98159509202454,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.9002,0.984662576687117,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.9283,0.987730061349693,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.9359,0.99079754601227,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.9512,0.993865030674847,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.9828,0.996932515337423,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0.9897,1,"r_age_group_posttxp=65-69, time_to_fail_group=[2y-5y)  "
0,0.955357142857143,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.033,0.959821428571429,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.0616,0.964285714285714,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.0659999999999999,0.96875,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.0705,0.973214285714286,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.1268,0.977678571428571,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.2055,0.982142857142857,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.3776,0.986607142857143,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.4388,0.991071428571429,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.9494,0.995535714285714,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0.9496,1,"r_age_group_posttxp=65-69, time_to_fail_group=5y+      "
0,0.967213114754098,"r_age_group_posttxp=70-74, time_to_fail_group=[0-.5y)  "
0.0796,0.975409836065574,"r_age_group_posttxp=70-74, time_to_fail_group=[0-.5y)  "
0.5678,0.983606557377049,"r_age_group_posttxp=70-74, time_to_fail_group=[0-.5y)  "
0.6581,0.991803278688525,"r_age_group_posttxp=70-74, time_to_fail_group=[0-.5y)  "
0.9525,1,"r_age_group_posttxp=70-74, time_to_fail_group=[0-.5y)  "
0,0.91358024691358,"r_age_group_posttxp=70-74, time_to_fail_group=[0.5y-1y)"
0.1746,0.925925925925926,"r_age_group_posttxp=70-74, time_to_fail_group=[0.5y-1y)"
0.2371,0.938271604938272,"r_age_group_posttxp=70-74, time_to_fail_group=[0.5y-1y)"
0.3313,0.950617283950617,"r_age_group_posttxp=70-74, time_to_fail_group=[0.5y-1y)"
0.5652,0.962962962962963,"r_age_group_posttxp=70-74, time_to_fail_group=[0.5y-1y)"
0.6455,0.975308641975309,"r_age_group_posttxp=70-74, time_to_fail_group=[0.5y-1y)"
0.9031,0.987654320987654,"r_age_group_posttxp=70-74, time_to_fail_group=[0.5y-1y)"
0.9444,1,"r_age_group_posttxp=70-74, time_to_fail_group=[0.5y-1y)"
0,0.91304347826087,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0.1579,0.923913043478261,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0.3998,0.934782608695652,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0.4674,0.945652173913043,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0.5617,0.956521739130435,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0.8269,0.967391304347826,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0.8361,0.978260869565217,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0.9342,0.989130434782609,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0.9412,1,"r_age_group_posttxp=70-74, time_to_fail_group=[1y-2y)  "
0,0.96943231441048,"r_age_group_posttxp=70-74, time_to_fail_group=[2y-5y)  "
0.0642,0.973799126637555,"r_age_group_posttxp=70-74, time_to_fail_group=[2y-5y)  "
0.5416,0.978165938864629,"r_age_group_posttxp=70-74, time_to_fail_group=[2y-5y)  "
0.6887,0.982532751091703,"r_age_group_posttxp=70-74, time_to_fail_group=[2y-5y)  "
0.8803,0.986899563318777,"r_age_group_posttxp=70-74, time_to_fail_group=[2y-5y)  "
0.9098,0.991266375545852,"r_age_group_posttxp=70-74, time_to_fail_group=[2y-5y)  "
0.933,0.995633187772926,"r_age_group_posttxp=70-74, time_to_fail_group=[2y-5y)  "
0.9558,1,"r_age_group_posttxp=70-74, time_to_fail_group=[2y-5y)  "
0,0.99236641221374,"r_age_group_posttxp=70-74, time_to_fail_group=5y+      "
0.1044,1,"r_age_group_posttxp=70-74, time_to_fail_group=5y+      "
0,1,"r_age_group_posttxp=75+, time_to_fail_group=[0-.5y)  "
0,0.96551724137931,"r_age_group_posttxp=75+, time_to_fail_group=[0.5y-1y)"
0.6728,1,"r_age_group_posttxp=75+, time_to_fail_group=[0.5y-1y)"
0,0.972972972972973,"r_age_group_posttxp=75+, time_to_fail_group=[1y-2y)  "
0.1152,1,"r_age_group_posttxp=75+, time_to_fail_group=[1y-2y)  "
0,0.96969696969697,"r_age_group_posttxp=75+, time_to_fail_group=[2y-5y)  "
0.00949999999999995,0.97979797979798,"r_age_group_posttxp=75+, time_to_fail_group=[2y-5y)  "
0.4466,0.98989898989899,"r_age_group_posttxp=75+, time_to_fail_group=[2y-5y)  "
0.509,1,"r_age_group_posttxp=75+, time_to_fail_group=[2y-5y)  "
0,1,"r_age_group_posttxp=75+, time_to_fail_group=5y+      "
